zip,city,day_0,time_0,day_1,time_1,day_2,time_2,publicHolidayCode
67122,ALTRIP ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67125,DANNSTADT-SCHAUERNH. ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67126,HOCHDORF ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67133,MAXDORF ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67134,BIRKENHEIDE ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67136,FUßGÖNHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67141,NEUHOFEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67165,WALDSEE ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67227,FRANKENTHAL (PFALZ) ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67227,FRANKENTHAL-STUDERNH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67227,FRANKENTHAL-MÖRCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67229,GROSSKARLBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
67229,LAUMERSHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
67240,BOBENHEIM-ROXHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67245,LAMBSHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67251,FREINSHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67256,WEISENHEIM AM SAND ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67258,HEßHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67259,HEUCHELHEIM B: FRANKENTH. ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67259,BEINDERSHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67259,KLEINNIEDERNHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67278,BOCKENH.-WEINSTR. ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67292,KIRCHHEIM-BOLANDEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67294,STETTEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67297,MARNHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67308,EINSELTHUM ** einfach 7 Km ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67459,BÖHL-IGGELHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
67482,FREIMERSHEIM + 18 km Fahrtk.einfach ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67547,WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67549,ALLMENDFELD ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67549,WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67549,WORMS-NEUHAUSEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67549,WORMS-HOCHHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67550,WORMS-ABENHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67550,WORMS-IBERSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67550,WORMS-RHEINDÜRKHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67550,WORMS-HERRNSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67551,WORMS-HORCHHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67551,WORMS-PFEDDERSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67551,WORMS-HEPPENHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67551,WORMS-WEINSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67551,WORMS-WIESOPPENHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67574,OSTHOFEN-WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67575,EICH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67577,ALSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67578,GIMBSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67580,HAMM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67582,METTENHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67583,GUNTERSBLUM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67585,DORN-DÜRKHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67586,HILLESHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67587,WINTERSHEIM ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67590,MONSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67591,HOHEN-SÜLZEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67591,MÖRSTADT ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67591,OFFSTEIN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67592,FLÖRSHEIM-DALSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67593,BERMERSHEIM/WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67593,WESTHOFEN/WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67596,DITTELSHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67596,DITTELSHEIM-HEßLOCH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67596,FRETTENHEIM ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67598,GUNDERSHEIM/WORMS ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67722,WINNWEILER ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67813,GERBACH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67819,KRIEGSFELD ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67821,OBERNDORF ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67821,ALSENZ ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67829,REIFFELBACH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
67829,CALLBACH ,Mittwoch,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
68152,MANNHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68159,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68159,MANNHEIM-HEDDESHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68161,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68163,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68163,MANNHEIM-LINDENHOF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68163,MANNHEIM-NEUHERMSHEI ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68163,MANNHEIM-NEUOSTHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68163,MANNHEIM-NIEDERFELD ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68165,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68165,MANNHEIM-SCHWETZINGERSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68165,MANNHEIM-OSTSTADT ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68167,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68167,MANNHEIM-NECKARSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68167,MANNHEIM-WOHLGELEGEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68169,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68169,MANNHEIM-NECKARSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68199,MANNHEIM-NECKARAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68199,MANNHEIM-ALMENHOF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68199,MANNHEIM-NIEDERFELD ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68219,MANNHEIM-CASTERFELD ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68219,MANNHEIM-MALLAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68219,MANNHEIM-PFINGSTBERG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68219,MANNHEIM-RHEINAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68229,MANNHEIM-FRIEDRICHSF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68239,MANNHEIM-ILVESHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68239,MANNHEIM-SECKENHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68259,MANNHEIM-FEUDENHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68259,MANNHEIM-WALLSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68269,MANNHEIM-SECKENHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68305,MANNHEIM-GARTENSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68305,MANNHEIM-KÄFERTAL ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68305,MANNHEIM-WALDHOF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68305,MANNHEIM-ILVESHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68307,MANNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68307,MANNHEIM-BLUMENAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68307,MANNHEIM-SANDHOFEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68307,MANNHEIM-SCHARHOF ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68307,MANNHEIM-SCHÖNAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68309,MANNHEIM-KÄFERTAL ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68309,MANNHEIM-ROTT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68309,MANNHEIM-VOGELSTANG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68519,VIERNHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68526,LADENBURG ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68535,EDINGEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68535,EDINGEN-NECKARHAUSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68535,EDINGEN-NEUEDINGEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68542,HEDDESHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68549,ILVESHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68549,MANNHEIM-SECKENHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68623,LAMPERTH.-HÜTTENFELD ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68623,LAMPERTH.-NEUSCHLOß ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68623,LAMPERTHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68623,LAMPERTHEIM-HOFHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68623,LAMPERTHEIM-NEUSCHLOß ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68642,BÜRSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68642,BÜRSTADT-BOBSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68647,BIBLIS-NORDHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68647,BIBLIS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68647,BIBLIS-WATTENHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68649,GROß-ROHRHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68723,SCHWETZ.-PLANKSTADT ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68723,SCHWETZ.-OFTERSHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
68723,SCHWETZINGEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68723,SCHWETZINGEN-HIRSCHACKER ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68723,PLANKSTADT ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68766,HOCKENHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68775,KETSCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68782,BRÜHL ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68799,REILINGEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
68809,NEULUSSHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69115,HEIDELBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69115,HEIDELBERG-WESTSTADT ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69115,HEIDELBERG-BERGHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69117,HEIDELBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69117,HEIDELBERG-ALTSTADT ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69118,HEIDELB.-SCHLIERBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69118,HEIDELB.-ZIEGELHAUSE ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69120,HEIDELBERG-NEUENHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69121,HEIDELB.-HANDSCHUHSH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69123,HEIDELBERG-PFAFFENGR ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69123,HEIDELBERG-WIEBLING. ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69124,HEIDELBERG-KIRCHHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69126,HEIDELBERG-EMMERTSGR ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69126,HEIDELBERG-ROHRBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69126,HEIDELBERG-SÜDSTADT ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69126,HEIDELBERG-BOXBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69151,NECKARGE.-KLEINGEMÜN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69151,NECKARGE.-WALDHILSBA ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69151,NECKARGEMÜND ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69151,Neckargemünd-Dilsberg ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69151,NECKARGE.-MÜCKENLOCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69168,WIESLOCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69168,WIESLOCH-BAIERTAL ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69181,LEIMEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69181,LEIMEN-GAU-ANGELLOCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69181,LEIMEN-ST.ILGEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69190,WALLDORF ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69198,SCHRIESHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69207,SANDHAUSEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69214,EPPELHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69216,NUSSLOCH  ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69221,DOSSENHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69226,NUßLOCH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69231,RAUENBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69231,RAUENBERG-MALSCHENBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69234,DIELHEIM ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69234,DIELHEIM-OBERHOF ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69234,DIELHEIM-HORNBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69239,NECKARSTEINACH-DARSBERG ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69239,NECKARSTEINACH-NECKARHAUSEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69239,NECKARSTEINACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69239,NECKARSTEINACH-GREIN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69242,MÜHLHAUSEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69242,MÜHLHSEN.-RETTIGHEI ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69242,MÜHLHAUSEN-TAIRNBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69245,BAMMENTAL ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69250,SCHÖNAU-LINDENBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69250,SCHÖNAU ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69250,SCHÖNAU-ALT NEUDORF ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69251,GAIBERG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69253,HEILIGKREUZSTEINACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69256,MAUER ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69257,WIESENBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69259,WILHELMSFELD ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69412,EBERBACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69412,EBERBACH-NECKARWIMMERSBACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69427,MUDAU-SCHLOßAU ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69427,SCHLOßAU ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69429,WALDBR.-STRÜMPFELBRU ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69429,WALDBR:-OBERDIELBACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69434,HIRSCHHORN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69436,SCHÖNBRUNN_HAAG ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69439,HIRSCHB-LEUTERSHSN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69439,HIRSCHB.-GROßSACHSEN ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69469,HIRSCH.-GROßSACHSEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,OBERFLOCKENBACH ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69469,WEINHEIM ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-HOHENSACHS. ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-LÜTZELSACHS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-SULZBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-OBERFLOCKENBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-RITTENWEIHER ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69469,WEINHEIM-RITSCHWEIHER ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69483,OBERSCHÖNMATTENWAG ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD MICHELB.-AFFOLT ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELB.-HARTEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELBACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELBACH-GADE ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELB.-SIEDELSBRUNN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELBACH UNTER-SCHÖNMATTEN ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALD-MICHELBACH STRAßBURG ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69483,WALDMICHELBACH-ASCHBACH ,Montag,zwischen 13 - 16:30 Uhr,,zwischen 13 - 16:30 Uhr,,,1
69488,BIRKENAU ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69488,BIRKENAU-HORNBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69488,BIRKENAU-NIEDERLIEBE ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69488,BIRKENAU-OBERLIEBERS ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69488,BIRKENAU-REISEN ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69488,BIRKENAU-LÖHRBACH ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
69493,HIRSCHB.-LEUTERSHAUS ,Montag,zwischen 11 - 14 Uhr,,zwischen 11 - 14 Uhr,,,1
69493,HIRSCHBERG A.D.B.STR ,Montag,zwischen 9 - 13 Uhr,,zwischen 9 - 13 Uhr,,,1
